"Time","Mean_temp","Max_temp","Min_temp","Temp_variance","Temp_stddev","Humidity","Temperature","PM 1","PM 2.5","PM 10","FCBDB62F1727_count","FCBDB62F1727_mean_dBm","F2416138F240_count","F2416138F240_mean_dBm"
"1557253827","24.77","30.84","23.13","0.82","0.91","54.99","27.14","328","267","371","0","0.0","0","0.0"
"1557253882","24.57","30.36","22.61","0.81","0.90","54.80","27.14","465","379","527","0","0.0","0","0.0"
"1557253937","24.63","30.52","22.97","0.79","0.89","54.77","27.12","322","263","365","0","0.0","0","0.0"
"1557253991","24.63","31.03","23.09","0.79","0.89","54.35","27.11","337","275","382","0","0.0","0","0.0"
"1557254046","24.74","30.51","23.16","0.81","0.90","54.29","27.09","312","254","353","0","0.0","0","0.0"
"1557254101","24.64","30.68","22.89","0.78","0.88","54.31","27.07","241","196","273","0","0.0","0","0.0"
"1557254156","24.69","30.47","23.07","0.78","0.88","54.38","27.07","253","206","286","0","0.0","0","0.0"
"1557254211","24.62","30.00","23.00","0.74","0.86","54.31","27.05","233","190","264","0","0.0","0","0.0"
"1557254265","24.62","30.17","22.82","0.75","0.87","54.29","27.04","185","151","209","0","0.0","0","0.0"
"1557254320","24.65","29.99","22.99","0.71","0.84","54.21","25.09","171","139","193","0","0.0","0","0.0"
"1557254375","24.61","29.98","22.98","0.74","0.86","54.30","25.08","213","174","241","0","0.0","0","0.0"
"1557254430","24.58","29.98","22.79","0.74","0.86","54.30","25.07","175","142","198","0","0.0","0","0.0"
"1557254484","24.57","30.14","22.92","0.70","0.84","54.30","25.05","197","160","223","0","0.0","0","0.0"
"1557254539","24.59","30.31","23.15","0.69","0.83","54.22","25.01","179","146","202","0","0.0","0","0.0"
"1557254594","24.59","29.95","22.96","0.73","0.85","54.27","25.01","214","174","242","0","0.0","0","0.0"
"1557254649","24.53","29.66","22.98","0.68","0.83","54.27","25.00","198","161","224","0","0.0","0","0.0"
"1557254703","25.14","30.66","23.07","1.11","1.06","54.11","24.99","237","193","268","0","0.0","0","0.0"
"1557254758","24.67","30.12","23.02","0.69","0.83","54.31","24.97","289","236","327","0","0.0","0","0.0"
"1557254813","24.55","29.75","23.07","0.66","0.81","54.35","24.96","259","211","293","0","0.0","0","0.0"
"1557254868","24.67","29.45","22.95","0.66","0.81","54.56","24.96","268","218","303","0","0.0","0","0.0"
"1557254923","24.49","29.61","22.97","0.66","0.81","54.72","24.95","241","196","273","0","0.0","0","0.0"
"1557254977","24.51","29.55","22.87","0.66","0.81","54.77","24.95","275","224","311","0","0.0","0","0.0"
"1557255032","24.55","29.37","22.99","0.63","0.80","54.63","24.93","242","197","274","0","0.0","0","0.0"
"1557255087","24.42","29.36","22.86","0.65","0.81","54.61","24.92","213","174","241","0","0.0","0","0.0"
"1557255142","24.44","29.24","22.78","0.63","0.80","54.45","24.92","143","116","162","0","0.0","0","0.0"
"1557255196","24.42","29.42","22.72","0.62","0.79","54.38","24.90","157","128","178","0","0.0","0","0.0"
"1557255251","24.25","29.05","22.69","0.65","0.80","54.38","24.90","166","135","188","0","0.0","0","0.0"
"1557255306","24.37","28.87","22.69","0.64","0.80","54.45","24.88","155","126","175","0","0.0","0","0.0"
"1557255361","24.32","29.02","22.35","0.64","0.80","54.29","24.88","221","180","250","0","0.0","0","0.0"
"1557255416","25.14","30.17","23.07","2.12","1.46","54.15","24.85","251","205","284","0","0.0","0","0.0"
"1557255470","24.48","29.01","22.80","0.77","0.88","54.30","24.83","216","176","244","0","0.0","0","0.0"
"1557255525","24.42","28.65","22.77","0.58","0.76","54.30","24.83","155","126","175","0","0.0","0","0.0"
"1557255580","24.45","29.03","22.88","0.57","0.75","54.41","24.83","195","159","221","0","0.0","0","0.0"
"1557255635","24.45","28.81","22.85","0.56","0.75","54.32","24.82","221","180","250","0","0.0","0","0.0"
"1557255689","24.29","28.71","22.57","0.55","0.74","54.39","24.82","197","160","223","0","0.0","0","0.0"
"1557255744","31.21","94.73","25.65","66.43","8.15","56.72","24.82","179","146","202","0","0.0","0","0.0"
"1557255799","32.48","97.01","25.44","88.04","9.38","58.11","25.09","141","115","159","0","0.0","0","0.0"
"1557255854","33.36","99.37","25.18","103.36","10.17","57.45","27.37","135","105","153","0","0.0","0","0.0"
"1557255909","33.91","101.59","25.17","116.81","10.81","56.16","27.07","110","89","124","0","0.0","0","0.0"
"1557255963","34.43","102.64","25.39","128.42","11.33","55.19","27.39","87","71","98","0","0.0","0","0.0"
"1557256018","34.77","103.57","25.23","139.05","11.79","54.32","27.66","55","44","62","0","0.0","0","0.0"
"1557256073","35.81","105.16","26.16","150.88","12.28","54.63","27.26","40","32","45","0","0.0","0","0.0"
"1557256128","36.29","106.23","26.20","162.52","12.75","54.65","27.54","42","34","47","0","0.0","0","0.0"
"1557256182","36.87","107.77","26.37","175.55","13.25","54.75","27.25","33","23","42","35","-79.5","0","0.0"
"1557256237","37.27","108.55","26.36","185.01","13.60","55.05","27.65","46","37","52","40","-74.5","0","0.0"
"1557256292","37.57","109.29","26.53","197.98","14.07","54.44","30.01","61","49","69","5","-73.8","0","0.0"
"1557256347","37.63","109.11","26.36","200.73","14.17","55.62","29.77","51","41","57","40","-74.1","0","0.0"
"1557256402","37.80","109.21","26.72","199.39","14.12","55.49","30.14","36","29","40","38","-73.3","0","0.0"
"1557256456","67.33","496.45","34.06","4772.39","69.08","52.54","29.84","31","25","35","10","-72.0","0","0.0"
"1557256511","67.71","502.88","35.01","4838.66","69.56","47.27","30.24","32","26","36","40","-73.1","0","0.0"
"1557256566","67.56","501.55","35.01","4810.98","69.36","45.38","30.12","27","22","30","2","-71.0","0","0.0"
"1557256621","33.88","64.84","25.79","53.17","7.29","44.32","32.57","27","22","30","27","-74.1","0","0.0"
"1557256676","37.39","123.21","25.81","234.00","15.30","43.47","32.28","26","21","29","34","-78.1","0","0.0"
"1557256731","41.60","158.99","26.43","515.79","22.71","42.36","32.42","31","25","35","5","-85.6","0","0.0"
"1557256785","45.17","184.64","26.38","834.59","28.89","41.74","32.46","41","33","46","1","-85.0","0","0.0"
"1557256840","42.07","156.83","26.36","506.31","22.50","42.69","32.47","58","47","65","4","-85.5","0","0.0"
"1557256895","45.15","176.69","26.81","730.33","27.02","43.88","32.49","70","57","79","32","-86.2","0","0.0"
"1557256950","44.36","163.76","27.13","703.76","26.53","43.17","32.50","453","370","513","27","-85.6","0","0.0"
"1557257004","45.25","178.75","27.40","678.77","26.05","42.58","32.53","306","250","347","32","-85.5","0","0.0"
"1557257059","46.49","182.55","27.19","809.15","28.45","42.85","32.57","320","261","362","26","-84.8","0","0.0"
"1557257114","47.59","193.90","27.55","833.14","28.86","43.47","32.62","582","417","920","23","-87.8","0","0.0"
"1557257169","44.37","178.38","26.79","672.04","25.92","42.16","32.69","1000","1000","1000","30","-85.4","0","0.0"
"1557257224","44.72","176.33","27.51","637.84","25.26","42.91","32.76","713","561","834","22","-87.0","0","0.0"
"1557257278","45.99","186.38","27.92","705.89","26.57","42.88","32.21","1000","815","1000","34","-78.6","0","0.0"
"1557257333","44.94","167.01","27.11","619.49","24.89","42.53","32.29","790","645","895","40","-71.6","0","0.0"
"1557257388","45.51","178.34","27.05","651.98","25.53","41.78","32.37","528","404","699","39","-76.0","0","0.0"
"1557257443","52.33","219.67","28.06","1237.64","35.18","42.11","32.44","728","547","829","0","0.0","0","0.0"
"1557257497","45.35","169.91","27.45","620.98","24.92","41.66","32.50","636","519","721","18","-80.4","0","0.0"
"1557257552","46.89","186.74","27.71","797.89","28.25","43.69","32.54","719","515","1000","18","-68.6","0","0.0"
"1557257607","45.81","188.85","27.60","680.95","26.09","41.33","32.61","1000","862","1000","39","-74.8","0","0.0"
"1557257662","45.60","186.19","27.41","684.92","26.17","40.53","32.65","628","455","785","29","-79.0","0","0.0"
"1557257717","47.42","182.73","27.64","803.77","28.35","40.69","32.69","683","519","805","38","-76.7","0","0.0"
"1557257772","46.02","177.58","27.88","638.40","25.27","41.88","32.74","764","579","1000","9","-73.7","0","0.0"
"1557257826","40.76","180.75","26.60","417.15","20.42","40.26","32.81","1000","1000","1000","39","-73.5","0","0.0"
"1557257881","47.24","198.52","27.84","826.14","28.74","40.38","32.21","1000","1000","1000","39","-77.5","0","0.0"
"1557257936","46.00","185.72","27.31","681.30","26.10","42.27","32.26","1000","799","1000","36","-78.8","0","0.0"
"1557257991","45.66","168.94","27.10","644.99","25.40","40.32","32.30","1000","950","1000","10","-77.2","0","0.0"
"1557258045","46.79","173.02","27.74","737.02","27.15","40.15","32.35","392","307","444","37","-72.3","0","0.0"
"1557258100","47.91","181.60","27.56","789.08","28.09","40.84","32.37","578","414","786","28","-78.7","0","0.0"
"1557258155","41.39","184.42","26.97","402.15","20.05","39.96","32.43","719","572","815","32","-77.2","0","0.0"
"1557258210","45.47","186.92","27.15","664.36","25.78","39.48","32.44","561","458","636","13","-83.9","0","0.0"
"1557258265","46.34","187.20","27.67","618.48","24.87","40.63","32.47","413","319","468","3","-71.7","0","0.0"
"1557258320","46.39","169.67","26.96","646.44","25.43","40.06","32.48","550","449","623","38","-78.8","0","0.0"
"1557258374","46.58","184.47","27.29","753.32","27.45","39.29","32.48","406","331","460","1","-81.0","0","0.0"
"1557258429","44.56","168.41","27.51","561.74","23.70","39.93","32.48","331","269","375","39","-75.8","0","0.0"
"1557258484","47.47","187.04","27.82","822.05","28.67","40.15","32.50","742","602","841","14","-75.2","0","0.0"
"1557258539","47.72","191.65","27.77","873.94","29.56","39.26","32.51","584","477","662","8","-75.8","0","0.0"
"1557258593","45.68","178.09","27.27","660.48","25.70","38.66","32.53","651","531","738","40","-76.9","0","0.0"
"1557258648","46.72","178.53","27.88","709.96","26.65","39.32","32.53","574","467","650","38","-75.1","0","0.0"
"1557258703","45.75","167.66","27.12","631.66","25.13","40.72","32.54","570","465","646","25","-75.1","0","0.0"
"1557258758","44.93","164.39","27.28","572.69","23.93","38.61","32.54","538","439","610","40","-74.1","0","0.0"
"1557258813","44.92","159.00","26.93","608.57","24.67","39.07","32.55","338","276","383","40","-75.3","0","0.0"
"1557258867","44.33","169.47","26.91","538.03","23.20","38.66","32.55","227","185","257","5","-83.2","0","0.0"
"1557258922","44.58","174.42","27.22","592.60","24.34","39.71","32.53","303","247","343","38","-74.6","0","0.0"
"1557258977","44.58","162.31","27.15","496.55","22.28","38.44","32.51","322","263","365","40","-76.3","0","0.0"
"1557259032","44.67","159.97","27.10","521.36","22.83","39.58","32.50","164","133","185","15","-74.7","0","0.0"
"1557259086","45.67","161.97","27.66","577.44","24.03","39.82","32.47","140","114","158","30","-74.8","0","0.0"
"1557259141","44.37","154.13","27.35","484.15","22.00","39.10","32.46","192","156","217","39","-75.7","0","0.0"
"1557259196","44.67","164.15","26.69","506.48","22.51","39.15","32.42","118","96","133","37","-77.4","0","0.0"
"1557259252","44.98","159.70","27.32","550.54","23.46","39.24","32.39","65","53","73","30","-73.9","0","0.0"
"1557259306","42.10","150.15","28.16","363.90","19.08","40.01","32.37","67","54","75","40","-75.5","0","0.0"
"1557259360","50.90","183.36","28.41","1087.80","32.98","39.29","32.35","75","61","85","33","-75.5","0","0.0"
"1557259415","43.76","147.94","27.09","462.93","21.52","39.82","32.30","50","40","56","38","-77.6","0","0.0"
"1557259470","43.43","150.50","26.84","522.56","22.86","39.18","32.28","37","30","41","6","-80.2","0","0.0"
"1557259525","43.74","153.54","26.90","564.78","23.77","39.26","32.23","30","23","34","29","-77.9","0","0.0"
"1557259580","44.26","157.14","27.27","604.14","24.58","38.91","32.21","25","20","28","36","-73.5","0","0.0"
"1557259634","43.77","160.07","26.92","512.67","22.64","41.52","32.79","92","75","104","39","-72.5","0","0.0"
"1557259689","49.07","181.18","28.13","1070.38","32.72","39.47","32.78","335","273","379","1","-92.0","0","0.0"
"1557259744","42.75","144.34","26.77","498.15","22.32","39.66","32.74","217","177","246","40","-73.1","0","0.0"
"1557259799","43.18","146.28","27.15","534.26","23.11","39.37","32.71","44","35","49","40","-75.8","0","0.0"
"1557259854","43.34","149.16","27.12","548.18","23.41","39.09","32.67","28","22","31","5","-71.6","0","0.0"
"1557259908","42.67","148.71","27.08","508.82","22.56","40.42","32.62","52","42","58","18","-76.0","0","0.0"
"1557259963","42.86","149.22","26.97","527.13","22.96","39.52","32.57","79","64","89","38","-71.7","0","0.0"
"1557260018","41.26","144.71","26.72","403.64","20.09","39.57","32.53","32","26","36","31","-73.1","0","0.0"
"1557260073","42.06","143.79","26.93","451.20","21.24","39.41","32.47","18","14","20","1","-86.0","0","0.0"
"1557260127","42.37","145.37","26.68","477.34","21.85","39.72","32.42","16","13","18","33","-76.3","0","0.0"
"1557260182","42.62","147.97","26.99","503.31","22.43","39.56","32.36","15","12","17","35","-77.6","0","0.0"
"1557260237","42.54","148.41","27.08","460.34","21.46","42.11","32.32","31","25","35","36","-73.7","0","0.0"
"1557260292","42.50","147.84","26.74","524.68","22.91","40.17","32.28","49","40","55","11","-77.0","0","0.0"
"1557260347","42.78","149.30","26.29","552.90","23.51","40.50","32.22","21","17","23","38","-75.8","0","0.0"
"1557260401","42.43","148.23","26.76","541.68","23.27","39.54","32.81","52","42","61","12","-74.1","0","0.0"
"1557260456","42.45","150.15","26.72","560.32","23.67","39.31","32.72","16","13","18","1","-73.0","0","0.0"
"1557260511","56.89","363.66","31.08","2759.52","52.53","39.10","32.65","362","259","974","23","-79.1","0","0.0"
"1557260566","41.83","227.32","27.93","612.87","24.76","39.56","32.67","560","457","635","38","-78.3","0","0.0"
"1557260621","40.51","230.28","26.56","640.31","25.30","40.84","32.67","228","186","258","15","-75.7","0","0.0"
"1557260675","40.60","230.92","26.38","667.57","25.84","40.68","32.62","94","76","106","24","-74.7","0","0.0"
"1557260730","40.68","234.91","24.60","734.92","27.11","40.49","32.57","38","31","43","7","-75.7","0","0.0"
"1557260785","41.10","227.94","24.67","825.63","28.73","40.36","32.47","109","89","123","32","-72.9","0","0.0"
"1557260840","42.21","234.47","25.69","967.71","31.11","40.14","32.36","240","196","272","3","-73.3","0","0.0"
"1557260894","43.69","256.04","26.06","1187.57","34.46","40.15","32.25","418","337","474","37","-74.8","0","0.0"
"1557260949","45.53","291.40","27.04","1458.56","38.19","40.15","32.78","472","381","535","22","-68.8","0","0.0"
"1557261004","47.85","331.92","27.68","1791.98","42.33","40.48","32.67","166","135","188","31","-69.5","0","0.0"
"1557261059","49.94","352.09","28.39","2140.64","46.27","40.78","32.61","44","34","58","31","-70.5","0","0.0"
"1557261114","52.02","369.05","29.36","2453.31","49.53","40.96","32.60","32","26","36","30","-77.4","0","0.0"
"1557261168","33.87","60.36","25.72","51.18","7.15","41.05","32.61","27","21","30","2","-83.5","0","0.0"
"1557261223","35.46","93.32","25.57","141.96","11.91","41.14","32.63","27","22","30","40","-76.1","0","0.0"
"1557261278","37.38","114.84","25.80","254.32","15.95","40.98","32.58","23","18","26","40","-79.2","0","0.0"
"1557261333","39.30","131.74","26.29","377.87","19.44","41.19","32.53","21","17","23","38","-79.1","0","0.0"
"1557261387","40.74","145.52","26.21","504.87","22.47","41.48","32.46","16","13","18","39","-82.1","0","0.0"
"1557261442","42.25","156.72","26.63","628.76","25.08","41.60","32.36","14","11","15","26","-78.9","0","0.0"
"1557261497","42.89","166.19","27.02","757.45","27.52","41.68","32.32","16","13","18","37","-80.5","0","0.0"
"1557261552","43.84","174.37","26.81","870.16","29.50","41.75","32.25","20","16","22","6","-76.7","0","0.0"
"1557261607","38.59","140.24","25.93","370.52","19.25","42.66","32.22","16","13","18","40","-69.4","0","0.0"
"1557261661","39.57","141.41","26.15","425.40","20.63","42.94","30.23","15","11","17","28","-79.2","0","0.0"
"1557261716","40.62","147.79","26.87","426.47","20.65","43.73","30.18","23","18","26","3","-80.3","0","0.0"
"1557261771","39.57","137.78","26.39","362.86","19.05","43.48","30.14","58","47","65","11","-76.8","0","0.0"
"1557261826","39.91","146.01","26.47","363.16","19.06","43.17","30.10","35","28","39","28","-77.2","0","0.0"
"1557261880","40.53","147.62","27.43","415.03","20.37","43.65","30.06","41","33","46","26","-83.3","0","0.0"
"1557261935","40.19","135.15","26.59","358.99","18.95","43.57","30.05","25","20","28","21","-82.2","0","0.0"
"1557261990","39.84","144.78","26.66","406.63","20.16","43.77","30.00","16","13","18","11","-84.6","0","0.0"
"1557262045","40.14","151.51","26.79","382.98","19.57","44.12","29.99","15","12","17","21","-80.4","0","0.0"
"1557262100","40.72","150.23","26.72","415.94","20.39","44.91","29.98","60","49","68","39","-79.3","0","0.0"
"1557262154","41.29","146.61","26.94","450.70","21.23","44.21","29.96","172","140","195","0","0.0","0","0.0"
"1557262209","40.92","144.60","26.70","411.32","20.28","43.30","29.95","151","123","171","33","-83.1","0","0.0"
"1557262264","41.98","146.67","28.11","467.07","21.61","44.29","29.96","83","67","94","32","-80.3","0","0.0"
"1557262319","42.57","157.42","27.31","512.07","22.63","44.73","29.92","46","37","52","28","-77.8","0","0.0"
"1557262373","42.48","140.93","27.17","493.11","22.21","44.16","29.92","59","48","66","38","-78.4","0","0.0"
"1557262428","43.01","149.82","27.26","530.56","23.03","44.66","29.92","135","110","153","27","-76.2","0","0.0"
"1557262483","44.45","165.99","27.54","676.66","26.01","44.39","29.92","215","175","243","40","-69.3","0","0.0"
"1557262538","40.79","143.02","26.69","401.59","20.04","45.13","29.93","141","115","159","28","-75.2","0","0.0"
"1557262593","40.57","143.60","26.42","427.88","20.69","45.17","29.96","158","129","179","4","-85.0","0","0.0"
"1557262647","40.94","153.92","27.05","429.72","20.73","46.33","29.96","157","127","178","34","-85.5","0","0.0"
"1557262702","41.99","154.67","27.05","430.48","20.75","44.58","29.98","209","170","237","7","-82.7","0","0.0"
"1557262757","41.44","152.56","26.93","487.55","22.08","44.29","29.98","113","92","128","8","-81.5","0","0.0"
"1557262812","40.33","149.17","26.96","365.37","19.11","45.65","29.96","57","46","64","5","-80.4","0","0.0"
"1557262867","41.32","154.37","27.04","421.98","20.54","44.58","29.96","97","79","109","2","-87.0","0","0.0"
"1557262921","42.19","149.48","27.12","475.60","21.81","45.66","29.95","131","107","149","32","-76.8","0","0.0"
"1557262976","44.33","176.93","27.26","714.71","26.73","44.60","29.96","165","134","187","23","-77.3","0","0.0"
"1557263031","41.74","153.49","26.20","537.30","23.18","44.81","29.96","214","174","242","29","-77.8","0","0.0"
"1557263086","42.17","159.76","27.33","591.19","24.31","44.45","29.96","47","38","53","37","-86.2","0","0.0"
"1557263141","41.97","162.56","27.01","527.81","22.97","44.58","29.96","69","56","78","19","-88.4","0","0.0"
"1557263195","44.00","164.68","28.07","630.88","25.12","44.31","29.98","299","244","339","17","-88.4","0","0.0"
"1557263250","41.56","144.97","26.71","445.43","21.11","44.65","29.99","101","82","114","19","-83.6","0","0.0"
"1557263305","42.38","148.86","27.54","485.84","22.04","44.72","30.00","76","62","86","40","-82.3","0","0.0"
"1557263360","41.97","152.72","27.68","459.09","21.43","44.72","30.02","102","83","115","40","-77.8","0","0.0"
"1557263415","48.43","189.13","27.69","1105.31","33.25","44.70","30.05","175","142","198","14","-80.7","0","0.0"
"1557263469","41.14","147.16","26.29","464.30","21.55","44.12","30.06","277","226","314","24","-70.0","0","0.0"
"1557263524","42.41","152.11","27.40","499.32","22.35","44.48","30.06","58","47","65","25","-76.3","0","0.0"
"1557263579","42.64","144.47","26.71","515.26","22.70","45.14","30.07","100","81","113","39","-81.6","0","0.0"
"1557263634","42.50","148.89","27.31","499.94","22.36","44.43","30.07","127","103","144","0","0.0","0","0.0"
"1557263688","40.78","147.58","26.37","443.87","21.07","44.60","30.07","60","49","68","17","-75.8","0","0.0"
"1557263743","42.04","138.38","27.90","452.96","21.28","44.76","30.07","33","26","37","39","-77.3","0","0.0"
"1557263798","41.64","158.25","26.61","448.38","21.17","43.88","30.09","44","35","49","2","-77.5","0","0.0"
"1557263853","42.70","156.93","26.85","530.93","23.04","44.38","30.10","52","42","58","22","-81.3","0","0.0"
"1557263908","42.91","163.21","27.66","617.37","24.85","43.98","30.10","72","58","81","37","-81.4","0","0.0"
"1557263962","43.19","152.95","26.52","541.26","23.26","43.67","30.10","75","61","85","32","-80.1","0","0.0"
"1557264017","42.23","150.14","26.71","585.60","24.20","43.67","30.10","33","26","37","38","-75.2","0","0.0"
"1557264072","40.52","151.97","26.94","455.99","21.35","43.93","30.09","27","22","30","15","-73.3","0","0.0"
"1557264127","42.73","154.77","26.71","629.51","25.09","43.93","30.09","146","119","165","40","-74.6","0","0.0"
"1557264182","40.56","144.39","26.37","446.12","21.12","43.77","30.06","85","69","96","25","-76.2","0","0.0"
"1557264236","40.72","143.59","26.15","484.45","22.01","43.82","30.05","31","25","35","1","-67.0","0","0.0"
"1557264291","41.27","152.96","26.23","517.14","22.74","44.10","30.03","23","18","26","40","-70.6","0","0.0"
"1557264346","41.39","141.16","26.32","512.88","22.65","43.88","30.02","50","38","58","39","-73.6","0","0.0"
"1557264401","42.81","156.74","27.43","593.97","24.37","44.07","29.99","37","30","41","36","-75.5","0","0.0"
"1557264456","39.64","142.84","25.99","356.01","18.87","43.67","29.98","51","41","57","21","-70.9","0","0.0"
"1557264510","39.45","131.43","25.86","394.78","19.87","43.83","29.95","33","26","37","1","-96.0","0","0.0"
"1557264565","39.43","136.37","26.17","340.36","18.45","44.39","29.93","24","19","27","27","-81.7","0","0.0"
"1557264620","40.00","140.26","28.14","372.92","19.31","44.16","29.91","45","36","51","40","-80.3","0","0.0"
"1557264675","40.67","136.26","28.06","423.86","20.59","44.49","29.87","28","22","31","1","-85.0","0","0.0"
"1557264730","40.05","130.09","26.00","330.75","18.19","43.28","29.84","31","25","35","40","-80.9","0","0.0"
"1557264784","39.93","130.73","26.02","388.53","19.71","43.71","29.80","26","21","29","40","-75.9","0","0.0"
"1557264839","39.90","133.59","25.84","416.74","20.41","43.90","29.75","9","7","10","5","-75.4","0","0.0"
"1557264894","40.52","134.78","26.55","411.63","20.29","43.91","29.74","9","7","10","40","-77.2","0","0.0"
"1557264949","40.84","136.97","26.59","435.49","20.87","44.24","29.70","18","14","20","14","-77.6","0","0.0"
"1557265004","42.15","150.82","26.57","578.27","24.05","43.93","29.68","31","25","35","31","-78.0","0","0.0"
"1557265058","57.20","402.60","30.41","3211.83","56.67","43.50","29.66","32","26","36","31","-76.0","0","0.0"
"1557265113","56.68","405.25","30.29","3181.71","56.41","43.03","29.68","13","10","14","29","-75.0","0","0.0"
"1557265168","56.38","405.95","30.02","3146.39","56.09","42.68","29.80","10","8","15","11","-73.8","0","0.0"
"1557265223","55.82","406.67","29.70","3133.11","55.97","42.52","29.95","6","4","6","8","-76.0","0","0.0"
"1557265278","55.46","408.50","29.54","3103.48","55.71","42.09","30.07","6","4","6","27","-85.8","0","0.0"
"1557265332","54.83","408.66","29.39","3078.42","55.48","41.68","30.24","5","4","6","25","-86.4","0","0.0"
"1557265387","54.54","407.29","29.24","3032.99","55.07","41.42","32.31","5","4","5","33","-85.0","0","0.0"
"1557265442","54.15","408.19","29.03","3007.12","54.84","41.10","32.43","4","3","4","7","-83.3","0","0.0"
"1557265497","54.00","406.93","29.37","2987.17","54.66","40.84","32.54","4","3","4","21","-84.2","0","0.0"
"1557265552","53.73","407.04","29.05","2946.39","54.28","40.64","32.65","4","3","4","21","-84.7","0","0.0"
"1557265606","53.52","408.27","28.91","2919.71","54.03","40.19","32.74","4","3","4","2","-84.5","0","0.0"
"1557265662","53.13","407.28","28.82","2882.61","53.69","40.13","32.82","2","1","8","13","-86.5","0","0.0"
"1557265716","52.91","406.87","28.67","2851.70","53.40","39.84","32.25","2","1","2","29","-84.2","0","0.0"
"1557265771","52.63","406.99","28.68","2811.30","53.02","39.72","32.31","3","2","3","28","-85.2","0","0.0"
"1557265825","52.26","406.90","28.43","2783.13","52.76","39.45","32.37","2","1","4","40","-84.6","0","0.0"
"1557265880","52.12","406.68","28.58","2753.76","52.48","39.40","32.42","2","1","2","38","-84.8","0","0.0"
"1557265935","51.90","406.56","29.01","2723.15","52.18","39.30","32.44","2","1","4","33","-84.9","0","0.0"
"1557265990","51.63","406.12","28.43","2684.91","51.82","39.30","32.46","2","1","2","1","-80.0","0","0.0"
"1557266045","51.24","404.97","28.03","2654.65","51.52","39.26","32.47","2","1","2","2","-84.5","0","0.0"
"1557266099","51.03","405.47","28.25","2617.64","51.16","39.26","32.47","2","1","2","26","-84.5","0","0.0"
"1557266154","50.70","403.81","27.99","2568.76","50.68","39.21","32.49","2","1","2","26","-84.2","0","0.0"
"1557266209","50.61","404.56","28.23","2544.58","50.44","39.11","32.47","2","1","2","17","-85.1","0","0.0"
"1557266264","50.32","405.04","28.03","2513.74","50.14","39.04","32.47","2","1","2","25","-85.4","0","0.0"
"1557266318","50.08","404.78","27.44","2489.36","49.89","38.90","32.47","2","1","5","40","-84.7","0","0.0"
"1557266373","50.00","404.15","28.00","2453.18","49.53","38.91","32.46","3","2","3","40","-84.6","0","0.0"
"1557266428","49.66","406.10","27.83","2433.18","49.33","38.91","32.44","2","1","2","0","0.0","0","0.0"
"1557266483","49.42","405.47","27.81","2405.46","49.05","38.94","32.43","3","2","5","39","-84.2","0","0.0"
"1557266538","49.34","404.98","27.82","2372.44","48.71","38.91","32.42","2","1","2","21","-84.4","0","0.0"
"1557266592","48.97","404.00","27.62","2342.60","48.40","38.99","32.39","1","0","1","28","-84.3","0","0.0"
"1557266647","48.69","403.15","27.37","2310.62","48.07","39.13","32.39","1","0","1","40","-84.7","0","0.0"
"1557266702","48.56","402.91","27.60","2281.57","47.77","39.13","32.37","2","1","2","29","-84.3","0","0.0"
"1557266757","48.50","403.12","27.97","2256.28","47.50","39.18","32.35","1","0","1","10","-84.2","0","0.0"
"1557266811","48.20","403.32","27.96","2238.41","47.31","39.08","32.31","2","1","2","40","-83.6","0","0.0"
"1557266866","47.96","402.67","27.58","2201.20","46.92","39.24","32.31","2","1","2","31","-84.1","0","0.0"
"1557266921","47.64","404.71","27.63","2185.30","46.75","39.36","32.26","1","0","1","40","-84.5","0","0.0"
"1557266976","47.60","405.04","27.20","2156.45","46.44","39.38","32.24","1","0","1","7","-84.7","0","0.0"
"1557267031","47.35","402.22","27.41","2123.22","46.08","39.46","32.21","1","0","1","8","-84.6","0","0.0"
"1557267085","47.03","400.80","27.51","2099.44","45.82","39.56","32.81","3","2","4","11","-84.3","0","0.0"
"1557267140","47.01","400.54","27.36","2084.16","45.65","39.43","32.76","2","1","2","40","-83.9","0","0.0"
"1557267195","46.91","398.31","27.14","2061.62","45.41","39.42","32.72","2","1","2","0","0.0","0","0.0"
"1557267250","46.79","398.48","27.48","2045.68","45.23","39.57","32.69","2","1","2","40","-84.2","0","0.0"
"1557267305","46.35","397.69","26.94","2023.13","44.98","39.62","32.65","2","1","2","0","0.0","0","0.0"
"1557267359","46.13","396.51","26.69","1998.45","44.70","39.76","32.63","1","0","1","39","-84.5","0","0.0"
"1557267414","46.04","396.93","26.92","1980.69","44.50","39.86","32.58","2","1","2","7","-81.9","0","0.0"
"1557267469","45.99","396.60","27.29","1962.57","44.30","39.70","32.54","2","1","5","40","-81.3","0","0.0"
"1557267524","45.78","395.46","27.06","1936.30","44.00","39.71","32.50","2","1","2","40","-81.5","0","0.0"
"1557267578","45.49","395.01","27.15","1911.46","43.72","39.95","32.46","1","0","1","14","-76.9","0","0.0"
"1557267633","45.43","394.79","26.96","1887.96","43.45","40.00","32.44","2","1","2","40","-77.2","0","0.0"
"1557267688","45.22","394.16","26.93","1873.89","43.29","40.17","32.40","1","0","1","0","0.0","0","0.0"
"1557267743","44.95","394.41","26.47","1859.19","43.12","40.21","32.36","2","1","2","24","-77.1","0","0.0"
"1557267798","44.90","393.31","26.72","1833.86","42.82","40.13","32.31","1","0","1","0","0.0","0","0.0"
