"Time","Mean_temp","Max_temp","Min_temp","Temp_variance","Temp_stddev","Humidity","Temperature","PM 1","PM 2.5","PM 10","FCBDB62F1727_count","FCBDB62F1727_mean_dBm","F2416138F240_count","F2416138F240_mean_dBm"
"1556385345","35.44","276.81","22.49","1044.62","32.32","49.68","27.58","1000","917","1000","5","-71.4","0","0.0"
"1556385395","33.40","196.74","21.87","657.82","25.65","50.13","27.47","1000","1000","1000","4","-82.8","0","0.0"
"1556385444","33.24","243.48","22.17","640.67","25.31","49.96","27.36","1000","1000","1000","2","-82.0","0","0.0"
"1556385494","33.81","247.95","22.19","675.63","25.99","50.45","27.23","1000","1000","1000","4","-75.8","0","0.0"
"1556385544","35.47","262.18","22.90","808.35","28.43","51.01","27.12","1000","1000","1000","4","-76.5","0","0.0"
"1556385594","38.93","296.09","23.87","1152.59","33.95","52.27","27.66","1000","1000","1000","0","0.0","0","0.0"
"1556385643","39.64","302.37","24.27","1198.48","34.62","52.92","27.65","1000","1000","1000","5","-79.0","0","0.0"
"1556385693","57.61","522.38","28.96","4924.98","70.18","54.43","27.04","1000","1000","1000","4","-79.2","0","0.0"
"1556385743","54.25","528.10","28.19","4504.19","67.11","52.98","27.15","1000","1000","1000","3","-79.7","0","0.0"
"1556385793","51.23","506.48","27.17","3926.12","62.66","52.07","27.34","1000","962","1000","0","0.0","0","0.0"
"1556385842","50.13","500.85","26.40","3784.07","61.51","50.83","27.54","1000","1000","1000","2","-76.0","0","0.0"
"1556385892","49.05","510.61","26.12","3778.27","61.47","49.66","27.04","1000","1000","1000","0","0.0","0","0.0"
"1556385942","48.90","509.30","26.33","3738.79","61.15","48.82","27.15","1000","1000","1000","0","0.0","0","0.0"
"1556385992","47.79","503.43","25.49","3548.50","59.57","48.25","27.23","1000","1000","1000","5","-79.6","0","0.0"
"1556386041","46.94","496.62","25.17","3439.72","58.65","47.66","27.27","1000","1000","1000","5","-82.6","0","0.0"
"1556386091","46.26","483.80","24.99","3299.76","57.44","47.35","27.29","1000","1000","1000","5","-85.6","0","0.0"
"1556386141","46.08","475.82","24.95","3201.38","56.58","47.26","27.27","1000","1000","1000","4","-83.5","0","0.0"
"1556386191","45.38","459.54","24.40","3076.80","55.47","47.28","27.26","1000","1000","1000","5","-78.6","0","0.0"
"1556386241","47.46","428.03","25.54","3497.29","59.14","47.59","27.23","1000","1000","1000","1","-89.0","0","0.0"
"1556386290","49.95","477.08","26.70","3942.27","62.79","48.14","27.18","1000","1000","1000","0","0.0","0","0.0"
"1556386340","47.23","461.59","25.35","3414.31","58.43","47.96","27.16","1000","1000","1000","4","-78.2","0","0.0"
"1556386390","43.79","408.76","24.36","2687.58","51.84","47.93","27.16","1000","1000","1000","4","-82.0","0","0.0"
"1556386440","44.09","404.45","24.58","2763.70","52.57","47.98","27.13","1000","1000","1000","0","0.0","0","0.0"
"1556386490","43.10","373.31","24.41","2344.38","48.42","48.38","27.09","1000","1000","1000","0","0.0","0","0.0"
"1556386539","41.26","365.85","23.77","2278.75","47.74","48.28","27.05","1000","1000","1000","0","0.0","0","0.0"
"1556386589","30.94","275.00","21.72","632.11","25.14","48.26","27.66","1000","1000","1000","1","-84.0","0","0.0"
"1556386639","33.53","308.05","22.57","828.31","28.78","49.13","27.59","1000","1000","1000","1","-89.0","0","0.0"
"1556386689","27.76","165.35","21.83","152.70","12.36","49.42","27.54","1000","1000","1000","2","-78.5","0","0.0"
"1556386739","35.62","381.48","23.03","1162.05","34.09","49.65","27.50","1000","1000","1000","4","-78.8","0","0.0"
"1556386788","30.09","254.55","22.04","294.69","17.17","49.76","27.52","1000","1000","1000","0","0.0","0","0.0"
"1556386838","30.47","261.51","21.60","570.58","23.89","49.98","27.50","1000","1000","1000","2","-84.0","0","0.0"
"1556386888","31.63","263.92","21.74","629.68","25.09","50.13","27.47","1000","1000","1000","0","0.0","0","0.0"
"1556386938","36.47","289.44","23.45","874.65","29.57","50.84","27.44","1000","1000","1000","1","-80.0","0","0.0"
"1556386987","34.50","330.87","23.43","878.81","29.64","52.48","27.45","1000","1000","1000","1","-91.0","0","0.0"
"1556387037","35.10","361.35","23.19","1071.24","32.73","52.02","27.54","1000","1000","1000","0","0.0","0","0.0"
"1556387087","35.02","376.37","23.07","1159.25","34.05","51.34","27.66","1000","1000","1000","0","0.0","0","0.0"
"1556387137","35.49","378.64","23.05","1228.70","35.05","50.79","27.18","1000","1000","1000","0","0.0","0","0.0"
"1556387187","35.34","397.90","22.82","1304.94","36.12","50.07","27.27","1000","1000","1000","0","0.0","0","0.0"
"1556387236","34.96","394.60","22.80","1264.93","35.57","49.26","27.34","1000","1000","1000","0","0.0","0","0.0"
"1556387286","34.77","391.84","22.67","1243.06","35.26","48.80","27.36","1000","1000","1000","0","0.0","0","0.0"
"1556387336","34.48","381.73","22.41","1220.54","34.94","48.57","27.34","1000","1000","1000","0","0.0","0","0.0"
"1556387386","34.58","380.85","22.50","1222.85","34.97","48.45","27.32","1000","1000","1000","0","0.0","0","0.0"
"1556387435","34.44","379.37","22.20","1225.42","35.01","48.32","27.25","1000","1000","1000","0","0.0","0","0.0"
"1556387485","34.37","379.27","22.44","1223.51","34.98","48.38","27.18","1000","1000","1000","0","0.0","0","0.0"
"1556387535","34.40","380.69","22.34","1235.68","35.15","48.49","27.08","1000","1000","1000","0","0.0","0","0.0"
"1556387585","34.48","384.29","22.16","1251.27","35.37","48.75","27.62","1000","1000","1000","0","0.0","0","0.0"
"1556387634","34.55","383.32","22.61","1240.43","35.22","48.83","27.54","1000","1000","1000","0","0.0","0","0.0"
"1556387684","34.56","383.07","22.50","1248.70","35.34","49.08","27.44","1000","1000","1000","0","0.0","0","0.0"
"1556387734","34.39","383.78","22.36","1246.67","35.31","49.18","27.34","1000","1000","1000","0","0.0","0","0.0"
"1556387784","34.24","379.88","22.15","1224.64","34.99","49.30","27.26","1000","883","1000","0","0.0","0","0.0"
"1556387833","34.23","377.46","22.18","1212.11","34.82","49.48","27.15","806","658","914","0","0.0","0","0.0"
"1556387883","33.98","373.38","22.28","1179.21","34.34","49.27","27.04","633","517","717","0","0.0","0","0.0"
"1556387933","33.86","373.86","22.19","1176.95","34.31","49.73","27.58","558","455","634","0","0.0","0","0.0"
"1556387983","33.71","370.25","22.14","1158.60","34.04","50.11","27.50","751","591","851","0","0.0","0","0.0"
"1556388032","33.57","364.80","22.11","1128.98","33.60","50.31","27.40","660","539","748","0","0.0","0","0.0"
"1556388082","33.35","361.26","21.98","1113.42","33.37","50.59","27.30","398","325","451","0","0.0","0","0.0"
"1556388132","33.28","357.48","21.94","1090.58","33.02","50.63","27.22","308","251","349","0","0.0","0","0.0"
"1556388182","33.13","354.74","21.94","1068.18","32.68","50.84","27.14","256","209","290","0","0.0","0","0.0"
"1556388231","33.01","348.37","21.92","1038.00","32.22","51.25","27.04","210","171","238","0","0.0","0","0.0"
"1556388281","32.87","344.75","21.58","1014.75","31.86","51.48","25.01","150","122","170","0","0.0","0","0.0"
"1556388331","32.92","355.67","22.10","1022.70","31.98","51.68","24.93","115","93","130","0","0.0","0","0.0"
"1556388381","32.65","344.41","21.94","977.85","31.27","51.79","24.85","109","89","123","0","0.0","0","0.0"
"1556388430","32.49","340.63","21.84","957.86","30.95","52.04","24.76","148","120","167","0","0.0","0","0.0"
"1556388480","32.43","334.92","21.90","935.68","30.59","52.07","24.68","177","144","200","0","0.0","0","0.0"
"1556388530","32.36","328.79","21.94","915.01","30.25","52.22","24.60","177","144","200","0","0.0","0","0.0"
"1556388579","32.15","325.45","21.68","902.30","30.04","52.46","24.51","180","147","204","0","0.0","0","0.0"
"1556388629","32.17","320.76","21.92","886.14","29.77","52.64","25.08","249","203","282","0","0.0","0","0.0"
"1556388679","32.02","314.77","21.69","867.81","29.46","52.93","25.00","278","227","315","0","0.0","0","0.0"
"1556388729","31.96","310.26","21.74","852.41","29.20","53.00","24.92","273","223","309","0","0.0","0","0.0"
"1556388778","31.80","305.07","21.35","838.01","28.95","53.39","24.83","232","184","263","0","0.0","0","0.0"
"1556388828","31.51","306.37","21.78","787.81","28.07","53.34","24.77","451","360","511","0","0.0","0","0.0"
"1556388878","31.35","301.91","21.69","764.85","27.66","53.66","24.68","822","671","932","0","0.0","0","0.0"
"1556388927","31.28","298.32","21.47","745.04","27.30","53.74","24.63","594","485","673","0","0.0","0","0.0"
"1556388977","31.22","294.58","21.45","728.27","26.99","53.77","24.53","388","316","439","0","0.0","0","0.0"
"1556389027","30.99","291.50","21.60","714.94","26.74","54.11","24.46","243","198","275","0","0.0","0","0.0"
"1556389077","30.99","288.05","21.65","699.96","26.46","54.29","25.04","222","181","251","0","0.0","0","0.0"
"1556389126","30.84","284.28","21.51","684.00","26.15","54.33","24.97","185","151","209","0","0.0","0","0.0"
"1556389176","30.76","280.50","21.45","668.83","25.86","54.61","24.90","183","149","207","0","0.0","0","0.0"
"1556389226","30.71","277.97","21.53","652.37","25.54","54.60","24.82","187","152","212","0","0.0","0","0.0"
"1556389275","30.54","274.27","21.66","638.75","25.27","54.52","24.77","191","156","216","0","0.0","0","0.0"
"1556389325","30.41","271.61","21.37","627.15","25.04","54.57","24.70","342","279","387","0","0.0","0","0.0"
"1556389375","32.76","367.89","21.49","962.16","31.02","54.61","24.61","263","214","298","5","-79.2","0","0.0"
"1556389424","34.44","269.13","21.91","826.60","28.75","54.67","24.56","477","342","1000","4","-74.8","0","0.0"
"1556389474","32.60","277.23","21.45","852.08","29.19","54.69","24.49","1000","1000","1000","0","0.0","0","0.0"
"1556389524","36.45","372.79","22.58","1438.06","37.92","54.75","25.08","1000","1000","1000","4","-81.5","0","0.0"
"1556389573","33.09","317.01","22.09","707.53","26.60","57.05","25.03","1000","1000","1000","5","-80.8","0","0.0"
"1556389623","37.20","375.65","22.90","1033.65","32.15","58.17","25.04","1000","1000","1000","4","-76.0","0","0.0"
"1556389673","37.74","398.64","23.48","1101.16","33.18","58.16","24.47","1000","1000","1000","2","-74.5","0","0.0"
"1556389722","37.04","417.82","23.10","1183.94","34.41","58.78","24.61","1000","1000","1000","1","-98.0","0","0.0"
"1556389772","55.75","556.90","29.67","5500.76","74.17","57.62","24.79","1000","1000","1000","0","0.0","0","0.0"
"1556389822","54.99","542.11","29.91","5056.97","71.11","58.27","25.03","1000","1000","1000","0","0.0","0","0.0"
"1556389872","52.60","519.81","28.62","4656.66","68.24","57.09","24.68","1000","1000","1000","0","0.0","0","0.0"
"1556389921","54.18","510.32","29.07","5042.72","71.01","55.92","25.03","1000","1000","1000","0","0.0","0","0.0"
"1556389971","53.19","496.03","28.38","4821.16","69.43","54.74","24.71","1000","1000","1000","0","0.0","0","0.0"
"1556390021","50.74","485.55","27.22","4417.46","66.46","53.02","25.04","1000","1000","1000","0","0.0","0","0.0"
"1556390071","49.05","471.54","26.32","4089.52","63.95","51.42","27.23","1000","1000","1000","0","0.0","0","0.0"
"1556390120","48.10","457.25","25.59","3887.94","62.35","50.24","27.44","1000","1000","1000","0","0.0","0","0.0"
"1556390170","46.83","444.36","24.93","3658.49","60.49","49.35","27.58","1000","1000","1000","0","0.0","0","0.0"
"1556390220","45.49","421.12","24.94","3359.69","57.96","48.66","27.65","1000","1000","1000","0","0.0","0","0.0"
"1556390270","44.59","406.54","24.41","3166.93","56.28","48.24","27.05","1000","828","1000","0","0.0","0","0.0"
"1556390320","43.85","394.60","24.40","3018.76","54.94","47.96","27.05","637","520","722","0","0.0","0","0.0"
"1556390369","43.19","386.65","24.18","2874.22","53.61","47.74","27.66","575","469","652","0","0.0","0","0.0"
"1556390419","42.50","378.78","24.17","2747.58","52.42","47.66","27.62","430","350","487","0","0.0","0","0.0"
"1556390469","42.01","371.07","23.70","2625.33","51.24","47.61","27.57","650","493","737","0","0.0","0","0.0"
"1556390519","41.50","365.09","23.49","2534.47","50.34","47.65","27.50","866","707","982","0","0.0","0","0.0"
"1556390568","40.91","360.74","23.38","2454.48","49.54","47.80","27.41","466","380","528","0","0.0","0","0.0"
"1556390618","40.50","357.25","23.10","2355.19","48.53","47.83","27.33","298","243","337","0","0.0","0","0.0"
"1556390668","39.96","351.62","23.29","2239.46","47.32","47.96","27.23","184","150","208","0","0.0","0","0.0"
"1556390718","39.58","344.78","23.03","2142.42","46.29","47.86","27.14","127","103","144","0","0.0","0","0.0"
"1556390767","38.95","338.46","22.88","2056.06","45.34","48.14","27.04","100","81","113","0","0.0","0","0.0"
"1556390817","38.58","333.14","22.69","1987.60","44.58","48.25","25.00","129","105","146","0","0.0","0","0.0"
"1556390867","38.23","328.23","22.80","1934.11","43.98","48.40","24.89","92","75","104","0","0.0","0","0.0"
"1556390917","37.99","326.15","22.71","1876.37","43.32","48.72","24.79","88","71","99","0","0.0","0","0.0"
"1556390966","37.70","321.74","22.71","1816.61","42.62","48.90","24.68","88","71","99","0","0.0","0","0.0"
"1556391016","37.43","319.46","22.52","1770.68","42.08","49.15","24.58","76","62","86","0","0.0","0","0.0"
"1556391066","37.26","315.32","22.68","1714.41","41.41","49.31","24.49","67","54","75","0","0.0","0","0.0"
"1556391116","36.94","313.20","22.18","1666.51","40.82","49.66","25.04","64","52","72","0","0.0","0","0.0"
"1556391165","36.66","309.55","22.46","1618.29","40.23","49.90","24.93","65","53","73","0","0.0","0","0.0"
"1556391215","36.50","307.90","22.43","1575.34","39.69","50.10","24.83","61","49","69","0","0.0","0","0.0"
"1556391265","36.14","303.24","22.17","1531.65","39.14","50.31","24.77","72","58","81","0","0.0","0","0.0"
"1556391315","36.13","300.28","22.42","1485.13","38.54","50.38","24.68","63","51","71","0","0.0","0","0.0"
"1556391364","35.88","296.91","22.48","1450.48","38.09","50.84","24.57","66","53","74","0","0.0","0","0.0"
"1556391414","35.56","296.03","22.27","1420.32","37.69","51.08","24.50","74","60","83","0","0.0","0","0.0"
"1556391464","35.41","292.78","22.33","1373.23","37.06","51.32","25.07","78","63","88","0","0.0","0","0.0"
"1556391513","35.15","291.06","22.21","1340.58","36.61","51.40","24.97","85","69","96","0","0.0","0","0.0"
"1556391563","35.01","289.05","22.02","1305.83","36.14","51.32","24.92","94","76","106","0","0.0","0","0.0"
"1556391613","34.74","286.09","22.31","1268.17","35.61","51.62","24.82","92","75","104","0","0.0","0","0.0"
"1556391663","34.60","283.16","22.20","1236.02","35.16","52.07","24.74","91","74","103","0","0.0","0","0.0"
"1556391712","34.29","281.19","21.86","1200.87","34.65","52.36","24.67","97","79","109","0","0.0","0","0.0"
"1556391762","34.20","278.03","21.79","1170.91","34.22","52.60","24.58","107","87","121","0","0.0","0","0.0"
"1556391812","34.16","276.88","21.91","1145.38","33.84","52.80","24.53","100","81","113","0","0.0","0","0.0"
"1556391861","33.75","273.96","21.78","1120.46","33.47","53.00","24.46","86","70","97","0","0.0","0","0.0"
"1556391911","33.65","273.14","21.54","1095.16","33.09","53.20","25.04","86","70","97","0","0.0","0","0.0"
"1556391961","33.58","270.88","21.70","1071.20","32.73","53.13","24.97","79","64","89","0","0.0","0","0.0"
"1556392010","33.48","268.29","21.73","1047.68","32.37","53.17","24.91","71","58","80","0","0.0","0","0.0"
"1556392060","33.29","264.78","21.73","1021.06","31.95","52.93","24.85","68","55","77","0","0.0","0","0.0"
"1556392110","32.97","262.95","21.52","1003.61","31.68","53.08","24.79","61","49","69","0","0.0","0","0.0"
"1556392159","33.01","261.62","21.79","981.08","31.32","53.22","24.71","64","52","72","0","0.0","0","0.0"
"1556392209","32.70","258.08","21.45","960.39","30.99","53.38","24.65","214","165","246","0","0.0","0","0.0"
"1556392259","32.64","258.71","21.58","947.65","30.78","52.91","24.60","459","371","520","0","0.0","0","0.0"
"1556392308","32.61","256.78","21.67","924.67","30.41","53.19","24.53","604","448","747","0","0.0","0","0.0"
"1556392358","32.53","252.94","21.55","902.73","30.05","53.48","24.46","968","728","1000","0","0.0","0","0.0"
"1556392408","32.29","252.21","21.43","873.16","29.55","53.74","22.47","776","627","879","0","0.0","0","0.0"
"1556392457","32.12","250.76","21.54","853.36","29.21","53.77","22.42","541","421","628","0","0.0","0","0.0"
"1556392507","31.83","248.01","21.16","837.80","28.94","53.86","22.35","588","480","666","0","0.0","0","0.0"
"1556392557","31.78","247.20","21.19","820.37","28.64","54.16","22.28","408","333","462","0","0.0","0","0.0"
"1556392606","31.80","246.42","21.56","804.29","28.36","54.38","22.21","259","211","293","0","0.0","0","0.0"
"1556392656","31.65","243.77","21.05","788.32","28.08","54.57","22.16","159","129","180","0","0.0","0","0.0"
"1556392706","31.51","243.07","21.31","774.21","27.82","54.75","22.10","98","80","111","0","0.0","0","0.0"
"1556392756","31.44","241.32","21.28","754.74","27.47","54.66","22.05","72","58","81","0","0.0","0","0.0"
"1556392805","31.29","239.59","21.27","736.23","27.13","54.66","22.01","63","51","71","0","0.0","0","0.0"
"1556392855","31.02","238.53","20.94","718.82","26.81","54.80","21.96","50","40","56","0","0.0","0","0.0"
"1556392904","30.96","236.66","20.92","698.80","26.43","55.07","21.89","51","41","57","0","0.0","0","0.0"
"1556392954","30.96","235.72","21.39","684.19","26.16","55.28","22.52","68","55","77","0","0.0","0","0.0"
"1556393004","30.78","234.40","21.05","672.14","25.93","55.37","22.46","53","43","60","0","0.0","0","0.0"
"1556393053","30.66","231.95","21.25","658.27","25.66","55.39","22.43","48","39","54","0","0.0","0","0.0"
"1556393103","30.43","230.84","21.20","645.68","25.41","55.43","22.36","39","31","44","0","0.0","0","0.0"
"1556393153","30.46","229.11","21.16","633.31","25.17","55.54","22.32","35","28","39","0","0.0","0","0.0"
"1556393202","30.36","227.45","21.10","623.33","24.97","55.70","22.28","34","27","38","0","0.0","0","0.0"
"1556393252","30.37","225.79","21.08","609.96","24.70","55.95","22.24","32","26","36","0","0.0","0","0.0"
"1556393302","30.24","224.75","21.07","600.10","24.50","55.99","22.19","30","23","34","0","0.0","0","0.0"
"1556393351","29.95","222.97","20.88","589.59","24.28","55.74","22.15","28","22","33","0","0.0","0","0.0"
"1556393401","30.05","220.63","21.29","580.43","24.09","55.57","22.09","33","26","37","0","0.0","0","0.0"
"1556393451","30.01","220.11","21.18","570.05","23.88","56.06","22.05","28","22","31","0","0.0","0","0.0"
"1556393500","29.77","217.56","20.72","559.91","23.66","56.27","21.99","30","24","34","0","0.0","0","0.0"
"1556393550","29.65","215.42","20.30","548.80","23.43","56.29","21.98","26","21","29","0","0.0","0","0.0"
"1556393600","29.55","214.96","20.86","542.05","23.28","56.42","21.92","30","23","34","0","0.0","0","0.0"
"1556393649","29.66","214.42","21.08","529.52","23.01","56.57","22.52","28","21","31","0","0.0","0","0.0"
"1556393699","29.48","212.97","21.08","521.10","22.83","56.68","22.48","27","22","30","0","0.0","0","0.0"
"1556393748","29.42","212.61","20.92","513.82","22.67","56.85","22.45","22","17","24","0","0.0","0","0.0"
"1556393798","29.34","211.93","20.95","503.65","22.44","56.92","22.41","25","20","28","0","0.0","0","0.0"
"1556393848","29.21","209.26","21.03","492.92","22.20","57.07","22.36","26","21","29","0","0.0","0","0.0"
"1556393897","28.92","208.64","20.72","482.26","21.96","57.20","22.31","34","27","38","0","0.0","0","0.0"
"1556393947","28.93","208.04","20.67","469.24","21.66","57.32","22.27","31","25","35","0","0.0","0","0.0"
"1556393997","28.86","206.84","20.80","459.81","21.44","57.43","22.20","30","24","34","0","0.0","0","0.0"
"1556394046","28.83","206.24","20.75","450.48","21.22","57.59","22.17","32","26","36","0","0.0","0","0.0"
"1556394096","28.79","205.91","20.84","438.71","20.95","57.73","22.15","36","29","40","0","0.0","0","0.0"
"1556394146","28.62","204.29","20.61","430.40","20.75","57.83","22.09","37","30","41","0","0.0","0","0.0"
"1556394195","28.49","202.77","20.68","423.40","20.58","57.95","22.05","34","27","38","0","0.0","0","0.0"
"1556394245","28.43","202.19","20.70","416.14","20.40","58.05","22.02","35","28","39","0","0.0","0","0.0"
"1556394294","28.42","201.24","20.70","410.08","20.25","58.14","21.98","35","28","39","0","0.0","0","0.0"
"1556394344","28.32","201.12","20.66","404.19","20.10","58.30","21.92","39","31","44","0","0.0","0","0.0"
"1556394394","28.15","199.75","20.56","399.90","20.00","58.48","21.88","34","27","38","0","0.0","0","0.0"
"1556394443","28.23","198.60","20.67","393.08","19.83","58.46","22.50","32","26","36","0","0.0","0","0.0"
"1556394493","28.03","197.62","20.56","387.54","19.69","58.33","22.45","32","26","36","0","0.0","0","0.0"
"1556394543","28.11","197.37","20.59","382.11","19.55","58.36","22.41","32","26","36","0","0.0","0","0.0"
"1556394592","28.15","196.87","20.83","375.06","19.37","58.43","22.38","33","26","37","0","0.0","0","0.0"
"1556394642","27.86","195.33","20.50","371.95","19.29","58.77","22.31","29","23","32","0","0.0","0","0.0"
"1556394691","27.85","193.08","20.52","364.03","19.08","58.53","22.28","35","28","39","0","0.0","0","0.0"
"1556394741","27.75","192.94","20.52","360.33","18.98","58.51","22.20","30","24","35","0","0.0","0","0.0"
"1556394791","27.70","192.53","20.33","355.88","18.86","58.67","22.16","34","27","38","0","0.0","0","0.0"
"1556394840","27.57","190.78","20.29","349.36","18.69","58.90","22.10","33","26","37","0","0.0","0","0.0"
"1556394890","27.61","190.54","20.48","345.42","18.59","59.28","22.05","29","23","32","0","0.0","0","0.0"
"1556394939","27.65","188.70","20.48","337.93","18.38","59.46","21.99","29","23","32","0","0.0","0","0.0"
"1556394989","27.58","188.39","20.59","333.15","18.25","59.62","21.95","27","20","30","0","0.0","0","0.0"
"1556395039","27.45","187.99","20.37","330.63","18.18","59.58","21.92","30","24","34","0","0.0","0","0.0"
"1556395088","27.47","185.97","20.48","324.57","18.02","59.56","19.94","28","22","32","0","0.0","0","0.0"
"1556395138","27.33","186.19","20.26","320.86","17.91","59.85","19.90","27","21","30","0","0.0","0","0.0"
"1556395188","27.33","184.37","20.44","315.65","17.77","60.26","19.85","24","19","27","0","0.0","0","0.0"
"1556395237","27.40","183.19","20.38","309.22","17.58","60.51","19.81","26","21","29","0","0.0","0","0.0"
"1556395287","27.37","181.47","20.53","303.81","17.43","60.59","19.79","25","19","28","0","0.0","0","0.0"
"1556395336","27.18","180.91","20.32","300.62","17.34","60.59","19.77","24","19","27","0","0.0","0","0.0"
"1556395386","27.18","179.47","20.32","294.80","17.17","60.73","19.73","22","17","24","0","0.0","0","0.0"
"1556395436","27.16","179.45","20.21","293.51","17.13","60.77","19.70","28","22","31","0","0.0","0","0.0"
"1556395485","27.05","178.17","20.34","288.48","16.98","60.80","19.69","26","21","29","0","0.0","0","0.0"
"1556395535","26.93","176.10","20.40","282.41","16.81","61.04","19.66","26","21","29","0","0.0","0","0.0"
"1556395584","26.94","174.55","20.23","276.58","16.63","61.13","19.65","28","22","31","0","0.0","0","0.0"
"1556395634","27.04","175.36","20.48","273.52","16.54","61.43","19.63","25","20","28","0","0.0","0","0.0"
"1556395684","26.84","174.09","20.09","270.46","16.45","61.52","19.60","30","21","34","0","0.0","0","0.0"
"1556395733","26.85","173.19","20.15","266.95","16.34","61.59","19.59","22","17","24","0","0.0","0","0.0"
"1556395783","26.75","171.49","20.15","263.63","16.24","61.56","19.58","22","17","24","0","0.0","0","0.0"
"1556395832","26.86","170.60","20.17","257.86","16.06","61.51","19.58","19","14","22","0","0.0","0","0.0"
"1556395882","26.66","170.03","20.27","256.75","16.02","61.44","19.55","18","14","20","0","0.0","0","0.0"
"1556395932","26.65","169.42","20.26","254.26","15.95","61.49","19.52","22","17","24","0","0.0","0","0.0"
"1556395981","26.55","167.94","20.06","249.64","15.80","61.49","19.51","25","20","28","0","0.0","0","0.0"
"1556396031","26.52","167.01","20.30","245.82","15.68","61.28","19.48","23","18","26","0","0.0","0","0.0"
"1556396080","26.31","166.98","19.84","244.59","15.64","61.13","19.45","24","19","27","0","0.0","0","0.0"
"1556396130","26.36","165.65","19.77","240.46","15.51","61.26","19.40","23","18","26","0","0.0","0","0.0"
"1556396180","26.30","164.67","19.99","237.52","15.41","61.23","19.37","20","16","22","0","0.0","0","0.0"
"1556396229","26.38","165.22","20.20","234.61","15.32","61.38","19.33","22","17","24","0","0.0","0","0.0"
"1556396279","26.34","162.77","20.23","230.94","15.20","61.52","19.92","22","17","24","0","0.0","0","0.0"
"1556396328","26.26","161.40","19.95","226.83","15.06","61.67","19.90","24","19","27","0","0.0","0","0.0"
"1556396378","26.26","161.42","20.04","223.93","14.96","61.70","19.86","24","19","27","0","0.0","0","0.0"
"1556396428","26.01","160.47","19.83","222.40","14.91","61.84","19.83","22","17","28","0","0.0","0","0.0"
"1556396477","26.03","160.33","19.92","219.65","14.82","61.48","19.79","26","21","29","0","0.0","0","0.0"
"1556396527","26.09","159.13","20.01","216.18","14.70","61.96","19.76","25","20","28","0","0.0","0","0.0"
"1556396576","25.98","157.99","19.77","213.26","14.60","62.07","19.72","23","17","26","0","0.0","0","0.0"
"1556396626","26.00","157.85","20.10","210.98","14.53","62.35","19.67","21","17","23","0","0.0","0","0.0"
"1556396675","25.95","154.93","19.99","206.35","14.36","62.51","19.66","22","17","24","0","0.0","0","0.0"
"1556396725","25.82","154.75","19.48","205.24","14.33","62.56","19.62","23","18","26","0","0.0","0","0.0"
"1556396775","25.84","153.27","19.61","201.50","14.20","62.57","19.59","25","20","31","0","0.0","0","0.0"
"1556396824","25.75","150.95","19.78","196.61","14.02","62.78","19.58","21","17","23","0","0.0","0","0.0"
"1556396874","25.87","151.36","19.85","195.24","13.97","62.73","19.55","22","17","24","0","0.0","0","0.0"
"1556396923","25.72","150.07","19.88","192.59","13.88","62.96","19.54","21","17","23","0","0.0","0","0.0"
"1556396973","25.68","147.87","19.62","189.25","13.76","63.09","19.51","22","15","24","0","0.0","0","0.0"
"1556397023","25.64","146.81","19.72","186.39","13.65","63.28","19.49","22","17","24","0","0.0","0","0.0"
"1556397072","25.53","145.06","19.52","183.44","13.54","62.89","19.47","24","19","27","0","0.0","0","0.0"
"1556397122","25.58","144.48","19.71","181.48","13.47","63.31","19.45","19","15","21","0","0.0","0","0.0"
"1556397171","25.59","143.91","19.83","178.61","13.36","63.66","19.40","21","17","23","0","0.0","0","0.0"
"1556397221","25.63","142.94","19.79","176.22","13.27","63.78","19.39","20","16","22","0","0.0","0","0.0"
"1556397270","25.66","142.08","19.90","173.00","13.15","63.88","19.37","23","18","26","0","0.0","0","0.0"
"1556397320","25.60","140.97","19.96","171.02","13.08","64.02","19.37","20","15","22","0","0.0","0","0.0"
"1556397370","25.28","138.83","19.61","168.83","12.99","63.77","19.36","19","15","21","0","0.0","0","0.0"
"1556397419","25.36","137.90","19.71","165.66","12.87","63.61","19.34","23","17","26","0","0.0","0","0.0"
"1556397469","25.32","138.08","19.76","163.62","12.79","63.72","19.32","22","17","24","0","0.0","0","0.0"
"1556397518","25.35","137.62","19.81","161.64","12.71","63.88","19.30","18","14","20","0","0.0","0","0.0"
"1556397568","25.29","136.80","19.72","159.84","12.64","63.86","19.94","21","16","23","0","0.0","0","0.0"
"1556397617","25.20","136.72","19.67","158.11","12.57","63.86","19.91","24","19","27","0","0.0","0","0.0"
"1556397667","25.18","134.09","19.63","154.34","12.42","63.48","19.90","24","19","27","0","0.0","0","0.0"
"1556397717","25.10","133.87","19.48","153.06","12.37","63.53","19.87","22","17","24","0","0.0","0","0.0"
"1556397766","25.09","133.94","19.69","151.62","12.31","63.67","19.83","19","15","21","1","-96.0","0","0.0"
"1556397816","25.02","133.04","19.40","150.33","12.26","63.91","19.80","23","18","26","0","0.0","0","0.0"
"1556397865","25.01","133.38","19.43","148.60","12.19","64.01","19.76","22","17","24","0","0.0","0","0.0"
"1556397915","25.00","130.90","19.50","145.39","12.06","64.10","19.74","22","17","24","0","0.0","0","0.0"
"1556397965","25.15","131.32","19.59","143.33","11.97","64.36","19.72","20","16","22","0","0.0","0","0.0"
